country,year,gwno,ccode,ifscode,ifs,gwabbrev,ipp_index_IP_transformed,iso3c
Colombia,1960,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1961,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1962,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1963,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1964,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1965,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1966,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1967,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1968,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1969,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1970,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1971,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1972,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1973,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1974,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1975,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1976,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1977,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1978,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1979,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1980,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1981,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1982,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1983,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1984,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1985,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1986,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1987,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1988,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1989,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1990,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1991,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1992,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1993,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1994,100,100.0,233.0,COL,COL,0.95833333,COL
Colombia,1995,100,100.0,233.0,COL,COL,2.69999999,COL
Colombia,1996,100,100.0,233.0,COL,COL,2.69999999,COL
Colombia,1997,100,100.0,233.0,COL,COL,2.69999999,COL
Colombia,1998,100,100.0,233.0,COL,COL,2.69999999,COL
Colombia,1999,100,100.0,233.0,COL,COL,2.69999999,COL
Colombia,2000,100,100.0,233.0,COL,COL,3.425,COL
Colombia,2001,100,100.0,233.0,COL,COL,3.425,COL
Colombia,2002,100,100.0,233.0,COL,COL,3.425,COL
Colombia,2003,100,100.0,233.0,COL,COL,3.425,COL
Colombia,2004,100,100.0,233.0,COL,COL,3.425,COL
Colombia,2005,100,100.0,233.0,COL,COL,3.425,COL
Colombia,2006,100,100.0,233.0,COL,COL,3.425,COL
Colombia,2007,100,100.0,233.0,COL,COL,3.425,COL
Colombia,2008,100,100.0,233.0,COL,COL,3.425,COL
Colombia,2009,100,100.0,233.0,COL,COL,3.425,COL
Colombia,2010,100,100.0,233.0,COL,COL,3.425,COL
Colombia,2011,100,100.0,233.0,COL,COL,3.425,COL
Colombia,2012,100,100.0,233.0,COL,COL,3.425,COL
Colombia,2013,100,100.0,233.0,COL,COL,3.425,COL
Colombia,2014,100,100.0,233.0,COL,COL,3.425,COL
Colombia,2015,100,100.0,233.0,COL,COL,4.41666666,COL
Colombia,2016,100,100.0,233.0,COL,COL,4.41666666,COL
Colombia,2017,100,100.0,233.0,COL,COL,4.41666666,COL
Colombia,2018,100,100.0,233.0,COL,COL,4.41666666,COL
Colombia,2019,100,100.0,233.0,COL,COL,4.41666666,COL
Venezuela,1960,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1961,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1962,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1963,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1964,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1965,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1966,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1967,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1968,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1969,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1970,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1971,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1972,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1973,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1974,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1975,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1976,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1977,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1978,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1979,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1980,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1981,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1982,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1983,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1984,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1985,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1986,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1987,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1988,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1989,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1990,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1991,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1992,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1993,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1994,101,101.0,299.0,VEN,VEN,0.92156862,VEN
Venezuela,1995,101,101.0,299.0,VEN,VEN,2.525,VEN
Venezuela,1996,101,101.0,299.0,VEN,VEN,2.525,VEN
Venezuela,1997,101,101.0,299.0,VEN,VEN,2.525,VEN
Venezuela,1998,101,101.0,299.0,VEN,VEN,2.525,VEN
Venezuela,1999,101,101.0,299.0,VEN,VEN,2.525,VEN
Venezuela,2000,101,101.0,299.0,VEN,VEN,3.15,VEN
Venezuela,2001,101,101.0,299.0,VEN,VEN,3.15,VEN
Venezuela,2002,101,101.0,299.0,VEN,VEN,3.15,VEN
Venezuela,2003,101,101.0,299.0,VEN,VEN,3.15,VEN
Venezuela,2004,101,101.0,299.0,VEN,VEN,3.15,VEN
Venezuela,2005,101,101.0,299.0,VEN,VEN,3.15,VEN
Venezuela,2006,101,101.0,299.0,VEN,VEN,3.15,VEN
Venezuela,2007,101,101.0,299.0,VEN,VEN,3.15,VEN
Venezuela,2008,101,101.0,299.0,VEN,VEN,3.15,VEN
Venezuela,2009,101,101.0,299.0,VEN,VEN,3.15,VEN
Venezuela,2010,101,101.0,299.0,VEN,VEN,2.19166666,VEN
Venezuela,2011,101,101.0,299.0,VEN,VEN,2.19166666,VEN
Venezuela,2012,101,101.0,299.0,VEN,VEN,2.19166666,VEN
Venezuela,2013,101,101.0,299.0,VEN,VEN,2.19166666,VEN
Venezuela,2014,101,101.0,299.0,VEN,VEN,2.19166666,VEN
Venezuela,2015,101,101.0,299.0,VEN,VEN,2.19166666,VEN
Venezuela,2016,101,101.0,299.0,VEN,VEN,2.19166666,VEN
Venezuela,2017,101,101.0,299.0,VEN,VEN,2.19166666,VEN
Venezuela,2018,101,101.0,299.0,VEN,VEN,2.19166666,VEN
Venezuela,2019,101,101.0,299.0,VEN,VEN,2.19166666,VEN
Guyana,1960,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1961,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1962,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1963,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1964,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1965,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1966,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1967,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1968,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1969,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1970,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1971,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1972,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1973,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1974,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1975,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1976,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1977,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1978,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1979,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1980,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1981,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1982,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1983,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1984,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1985,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1986,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1987,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1988,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1989,110,110.0,336.0,GUY,GUY,0.8,GUY
Guyana,1990,110,110.0,336.0,GUY,GUY,0.925,GUY
Guyana,1991,110,110.0,336.0,GUY,GUY,0.925,GUY
Guyana,1992,110,110.0,336.0,GUY,GUY,0.925,GUY
Guyana,1993,110,110.0,336.0,GUY,GUY,0.925,GUY
Guyana,1994,110,110.0,336.0,GUY,GUY,0.925,GUY
Guyana,1995,110,110.0,336.0,GUY,GUY,1.125,GUY
Guyana,1996,110,110.0,336.0,GUY,GUY,1.125,GUY
Guyana,1997,110,110.0,336.0,GUY,GUY,1.125,GUY
Guyana,1998,110,110.0,336.0,GUY,GUY,1.125,GUY
Guyana,1999,110,110.0,336.0,GUY,GUY,1.125,GUY
Guyana,2000,110,110.0,336.0,GUY,GUY,1.325,GUY
Guyana,2001,110,110.0,336.0,GUY,GUY,1.325,GUY
Guyana,2002,110,110.0,336.0,GUY,GUY,1.325,GUY
Guyana,2003,110,110.0,336.0,GUY,GUY,1.325,GUY
Guyana,2004,110,110.0,336.0,GUY,GUY,1.325,GUY
Guyana,2005,110,110.0,336.0,GUY,GUY,1.65833333,GUY
Guyana,2006,110,110.0,336.0,GUY,GUY,1.65833333,GUY
Guyana,2007,110,110.0,336.0,GUY,GUY,1.65833333,GUY
Guyana,2008,110,110.0,336.0,GUY,GUY,1.65833333,GUY
Guyana,2009,110,110.0,336.0,GUY,GUY,1.65833333,GUY
Guyana,2010,110,110.0,336.0,GUY,GUY,1.65833333,GUY
Guyana,2011,110,110.0,336.0,GUY,GUY,1.65833333,GUY
Guyana,2012,110,110.0,336.0,GUY,GUY,1.65833333,GUY
Guyana,2013,110,110.0,336.0,GUY,GUY,1.65833333,GUY
Guyana,2014,110,110.0,336.0,GUY,GUY,1.65833333,GUY
Guyana,2015,110,110.0,336.0,GUY,GUY,1.78333333,GUY
Guyana,2016,110,110.0,336.0,GUY,GUY,1.78333333,GUY
Guyana,2017,110,110.0,336.0,GUY,GUY,1.78333333,GUY
Guyana,2018,110,110.0,336.0,GUY,GUY,1.78333333,GUY
Guyana,2019,110,110.0,336.0,GUY,GUY,1.78333333,GUY
Ecuador,1960,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1961,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1962,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1963,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1964,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1965,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1966,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1967,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1968,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1969,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1970,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1971,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1972,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1973,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1974,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1975,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1976,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1977,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1978,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1979,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1980,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1981,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1982,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1983,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1984,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1985,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1986,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1987,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1988,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1989,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1990,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1991,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1992,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1993,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1994,130,130.0,248.0,ECU,ECU,1.16421568,ECU
Ecuador,1995,130,130.0,248.0,ECU,ECU,1.91666666,ECU
Ecuador,1996,130,130.0,248.0,ECU,ECU,1.91666666,ECU
Ecuador,1997,130,130.0,248.0,ECU,ECU,1.91666666,ECU
Ecuador,1998,130,130.0,248.0,ECU,ECU,1.91666666,ECU
Ecuador,1999,130,130.0,248.0,ECU,ECU,1.91666666,ECU
Ecuador,2000,130,130.0,248.0,ECU,ECU,3.68333333,ECU
Ecuador,2001,130,130.0,248.0,ECU,ECU,3.68333333,ECU
Ecuador,2002,130,130.0,248.0,ECU,ECU,3.68333333,ECU
Ecuador,2003,130,130.0,248.0,ECU,ECU,3.68333333,ECU
Ecuador,2004,130,130.0,248.0,ECU,ECU,3.68333333,ECU
Ecuador,2005,130,130.0,248.0,ECU,ECU,3.68333333,ECU
Ecuador,2006,130,130.0,248.0,ECU,ECU,3.68333333,ECU
Ecuador,2007,130,130.0,248.0,ECU,ECU,3.68333333,ECU
Ecuador,2008,130,130.0,248.0,ECU,ECU,3.68333333,ECU
Ecuador,2009,130,130.0,248.0,ECU,ECU,3.68333333,ECU
Ecuador,2010,130,130.0,248.0,ECU,ECU,3.88333333,ECU
Ecuador,2011,130,130.0,248.0,ECU,ECU,3.88333333,ECU
Ecuador,2012,130,130.0,248.0,ECU,ECU,3.88333333,ECU
Ecuador,2013,130,130.0,248.0,ECU,ECU,3.88333333,ECU
Ecuador,2014,130,130.0,248.0,ECU,ECU,3.88333333,ECU
Ecuador,2015,130,130.0,248.0,ECU,ECU,4.21666666,ECU
Ecuador,2016,130,130.0,248.0,ECU,ECU,4.21666666,ECU
Ecuador,2017,130,130.0,248.0,ECU,ECU,4.21666666,ECU
Ecuador,2018,130,130.0,248.0,ECU,ECU,4.21666666,ECU
Ecuador,2019,130,130.0,248.0,ECU,ECU,4.21666666,ECU
Peru,1960,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1961,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1962,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1963,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1964,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1965,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1966,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1967,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1968,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1969,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1970,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1971,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1972,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1973,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1974,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1975,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1976,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1977,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1978,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1979,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1980,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1981,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1982,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1983,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1984,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1985,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1986,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1987,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1988,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1989,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1990,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1991,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1992,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1993,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1994,135,135.0,293.0,PER,PER,0.58823529,PER
Peru,1995,135,135.0,293.0,PER,PER,2.31666666,PER
Peru,1996,135,135.0,293.0,PER,PER,2.31666666,PER
Peru,1997,135,135.0,293.0,PER,PER,2.31666666,PER
Peru,1998,135,135.0,293.0,PER,PER,2.31666666,PER
Peru,1999,135,135.0,293.0,PER,PER,2.31666666,PER
Peru,2000,135,135.0,293.0,PER,PER,2.9,PER
Peru,2001,135,135.0,293.0,PER,PER,2.9,PER
Peru,2002,135,135.0,293.0,PER,PER,2.9,PER
Peru,2003,135,135.0,293.0,PER,PER,2.9,PER
Peru,2004,135,135.0,293.0,PER,PER,2.9,PER
Peru,2005,135,135.0,293.0,PER,PER,2.9,PER
Peru,2006,135,135.0,293.0,PER,PER,2.9,PER
Peru,2007,135,135.0,293.0,PER,PER,2.9,PER
Peru,2008,135,135.0,293.0,PER,PER,2.9,PER
Peru,2009,135,135.0,293.0,PER,PER,2.9,PER
Peru,2010,135,135.0,293.0,PER,PER,3.425,PER
Peru,2011,135,135.0,293.0,PER,PER,3.425,PER
Peru,2012,135,135.0,293.0,PER,PER,3.425,PER
Peru,2013,135,135.0,293.0,PER,PER,3.425,PER
Peru,2014,135,135.0,293.0,PER,PER,3.425,PER
Peru,2015,135,135.0,293.0,PER,PER,3.625,PER
Peru,2016,135,135.0,293.0,PER,PER,3.625,PER
Peru,2017,135,135.0,293.0,PER,PER,3.625,PER
Peru,2018,135,135.0,293.0,PER,PER,3.625,PER
Peru,2019,135,135.0,293.0,PER,PER,3.625,PER
Brazil,1960,140,140.0,223.0,BRA,BRA,1.20735294,BRA
Brazil,1961,140,140.0,223.0,BRA,BRA,1.20735294,BRA
Brazil,1962,140,140.0,223.0,BRA,BRA,1.20735294,BRA
Brazil,1963,140,140.0,223.0,BRA,BRA,1.20735294,BRA
Brazil,1964,140,140.0,223.0,BRA,BRA,1.20735294,BRA
Brazil,1965,140,140.0,223.0,BRA,BRA,1.20735294,BRA
Brazil,1966,140,140.0,223.0,BRA,BRA,1.20735294,BRA
Brazil,1967,140,140.0,223.0,BRA,BRA,1.20735294,BRA
Brazil,1968,140,140.0,223.0,BRA,BRA,1.20735294,BRA
Brazil,1969,140,140.0,223.0,BRA,BRA,1.20735294,BRA
Brazil,1970,140,140.0,223.0,BRA,BRA,1.20735294,BRA
Brazil,1971,140,140.0,223.0,BRA,BRA,1.20735294,BRA
Brazil,1972,140,140.0,223.0,BRA,BRA,1.20735294,BRA
Brazil,1973,140,140.0,223.0,BRA,BRA,1.20735294,BRA
Brazil,1974,140,140.0,223.0,BRA,BRA,1.20735294,BRA
Brazil,1975,140,140.0,223.0,BRA,BRA,1.075,BRA
Brazil,1976,140,140.0,223.0,BRA,BRA,1.075,BRA
Brazil,1977,140,140.0,223.0,BRA,BRA,1.075,BRA
Brazil,1978,140,140.0,223.0,BRA,BRA,1.075,BRA
Brazil,1979,140,140.0,223.0,BRA,BRA,1.075,BRA
Brazil,1980,140,140.0,223.0,BRA,BRA,1.275,BRA
Brazil,1981,140,140.0,223.0,BRA,BRA,1.275,BRA
Brazil,1982,140,140.0,223.0,BRA,BRA,1.275,BRA
Brazil,1983,140,140.0,223.0,BRA,BRA,1.275,BRA
Brazil,1984,140,140.0,223.0,BRA,BRA,1.275,BRA
Brazil,1985,140,140.0,223.0,BRA,BRA,1.275,BRA
Brazil,1986,140,140.0,223.0,BRA,BRA,1.275,BRA
Brazil,1987,140,140.0,223.0,BRA,BRA,1.275,BRA
Brazil,1988,140,140.0,223.0,BRA,BRA,1.275,BRA
Brazil,1989,140,140.0,223.0,BRA,BRA,1.275,BRA
Brazil,1990,140,140.0,223.0,BRA,BRA,1.275,BRA
Brazil,1991,140,140.0,223.0,BRA,BRA,1.275,BRA
Brazil,1992,140,140.0,223.0,BRA,BRA,1.275,BRA
Brazil,1993,140,140.0,223.0,BRA,BRA,1.275,BRA
Brazil,1994,140,140.0,223.0,BRA,BRA,1.275,BRA
Brazil,1995,140,140.0,223.0,BRA,BRA,1.475,BRA
Brazil,1996,140,140.0,223.0,BRA,BRA,1.475,BRA
Brazil,1997,140,140.0,223.0,BRA,BRA,1.475,BRA
Brazil,1998,140,140.0,223.0,BRA,BRA,1.475,BRA
Brazil,1999,140,140.0,223.0,BRA,BRA,1.475,BRA
Brazil,2000,140,140.0,223.0,BRA,BRA,3.425,BRA
Brazil,2001,140,140.0,223.0,BRA,BRA,3.425,BRA
Brazil,2002,140,140.0,223.0,BRA,BRA,3.425,BRA
Brazil,2003,140,140.0,223.0,BRA,BRA,3.425,BRA
Brazil,2004,140,140.0,223.0,BRA,BRA,3.425,BRA
Brazil,2005,140,140.0,223.0,BRA,BRA,3.425,BRA
Brazil,2006,140,140.0,223.0,BRA,BRA,3.425,BRA
Brazil,2007,140,140.0,223.0,BRA,BRA,3.425,BRA
Brazil,2008,140,140.0,223.0,BRA,BRA,3.425,BRA
Brazil,2009,140,140.0,223.0,BRA,BRA,3.425,BRA
Brazil,2010,140,140.0,223.0,BRA,BRA,3.425,BRA
Brazil,2011,140,140.0,223.0,BRA,BRA,3.425,BRA
Brazil,2012,140,140.0,223.0,BRA,BRA,3.425,BRA
Brazil,2013,140,140.0,223.0,BRA,BRA,3.425,BRA
Brazil,2014,140,140.0,223.0,BRA,BRA,3.425,BRA
Brazil,2015,140,140.0,223.0,BRA,BRA,4.21666666,BRA
Brazil,2016,140,140.0,223.0,BRA,BRA,4.21666666,BRA
Brazil,2017,140,140.0,223.0,BRA,BRA,4.21666666,BRA
Brazil,2018,140,140.0,223.0,BRA,BRA,4.21666666,BRA
Brazil,2019,140,140.0,223.0,BRA,BRA,4.21666666,BRA
Bolivia,1960,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1961,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1962,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1963,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1964,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1965,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1966,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1967,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1968,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1969,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1970,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1971,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1972,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1973,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1974,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1975,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1976,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1977,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1978,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1979,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1980,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1981,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1982,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1983,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1984,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1985,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1986,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1987,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1988,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1989,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1990,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1991,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1992,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1993,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1994,145,145.0,218.0,BOL,BOL,1.34068627,BOL
Bolivia,1995,145,145.0,218.0,BOL,BOL,2.1990196,BOL
Bolivia,1996,145,145.0,218.0,BOL,BOL,2.1990196,BOL
Bolivia,1997,145,145.0,218.0,BOL,BOL,2.1990196,BOL
Bolivia,1998,145,145.0,218.0,BOL,BOL,2.1990196,BOL
Bolivia,1999,145,145.0,218.0,BOL,BOL,2.1990196,BOL
Bolivia,2000,145,145.0,218.0,BOL,BOL,2.97499999,BOL
Bolivia,2001,145,145.0,218.0,BOL,BOL,2.97499999,BOL
